tipo_imovel,metragem,quartos,banheiros,suites,preco_anuncio,latitude,longitude,portaria_24h_normalizado,vista_mar_normalizado,condominio_fechado_normalizado,piscina_normalizado,deck_normalizado,varanda_normalizado,varanda_gourmet_normalizado,academia_normalizado,salao_festas_normalizado,salao_jogos_normalizado,quadra_normalizado,playground_normalizado,brinquedoteca_normalizado,coworking_normalizado,pet_place_normalizado,elevador_normalizado,nascente_normalizado,andar_alto_normalizado,mobiliado_normalizado,reformado_normalizado,frente_mar_normalizado,vista_livre_normalizado,tipo_anuncio_normalizado,anuncio_criado,nota_media
Casa,206.55,4.0,9.0,4.0,779.000,-3.771862,-38.495218,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,normal,2026-01-22,0.0
Lote/Terreno,200.0,,,,249.000,-3.823675,-38.548871,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,lançamento,2025-01-11,0.0
Lote/Terreno,1506.0,1.0,1.0,1.0,350.000,-3.824,-38.459,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-10-01,0.0
Lote/Terreno,198.0,,,,118.000,-3.839354,-38.557976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2023-03-31,0.0
Apartamento,233.0,3.0,4.0,3.0,1.600.000,-3.744363,-38.491849,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,normal,2024-02-26,0.0
Apartamento,103.5,3.0,3.0,3.0,1.084.913,-3.742343,-38.47661,False,True,False,True,True,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,normal,2023-04-11,0.0
Apartamento,63.0,3.0,2.0,1.0,420.000,-3.807,-38.534,True,False,True,True,True,True,False,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,normal,2026-06-10,0.0
Apartamento,188.0,4.0,7.0,4.0,615.000,-3.739061,-38.538204,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-02-21,0.0
Apartamento,127.0,3.0,3.0,3.0,899.000,-3.738845,-38.495718,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-11,0.0
Apartamento,108.0,3.0,4.0,3.0,1.300.000,-3.742,-38.482,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,normal,2025-08-08,0.0
Lote/Terreno,198.0,,,,108.400,-3.824912,-38.553703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2023-06-13,0.0
Apartamento,44.0,1.0,1.0,0.0,549.000,-3.723666,-38.485599,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,normal,2026-06-08,0.0
Apartamento,46.0,1.0,1.0,,169.000,-3.805999,-38.56318,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,leilão,2025-09-30,0.0
Apartamento,93.0,3.0,2.0,1.0,330.000,-3.758139,-38.517087,True,False,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,normal,2026-04-28,0.0
Apartamento,47.0,2.0,1.0,0.0,230.000,-3.844965,-38.492107,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,repasse,2025-08-06,0.0
Lote/Terreno,528.0,1.0,1.0,1.0,450.000,-3.829169,-38.582449,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-03-13,0.0
Casa,198.0,4.0,4.0,4.0,729.000,-3.783623,-38.459856,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,normal,2026-01-13,0.0
Apartamento,56.0,2.0,2.0,2.0,470.000,-3.73,-38.495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,normal,2025-09-30,0.0
Apartamento,78.0,3.0,3.0,2.0,776.000,-3.742288,-38.476264,False,False,False,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,normal,2025-01-11,0.0
Apartamento,114.44,3.0,1.0,3.0,450.000,-3.739,-38.477,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-02-04,0.0
Apartamento,44.0,2.0,1.0,0.0,195.000,-3.826227,-38.563148,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-10-06,0.0
Casa,277.73,3.0,4.0,3.0,1.300.000,-3.809,-38.471,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,normal,2024-11-08,0.0
Apartamento,53.0,3.0,2.0,1.0,580.000,,,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,normal,2026-01-30,0.0
Apartamento,66.0,3.0,2.0,1.0,657.000,-3.746452,-38.469101,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,normal,2024-06-14,0.0
Apartamento,142.0,2.0,5.0,2.0,2.190.000,-3.776727,-38.483077,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,normal,2025-06-07,0.0
Apartamento,153.0,3.0,4.0,3.0,1.950.000,-3.74241,-38.499036,True,False,False,True,True,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,normal,2026-05-22,0.0
Apartamento,117.0,3.0,4.0,3.0,1.280.000,-3.772285,-38.485767,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,normal,2026-03-30,0.0
Lote/Terreno,0.0,,,0.0,9.660.000,-3.825021,-38.468352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-03-28,0.0
Apartamento,956.92,3.0,4.0,3.0,1.360.000,-3.751,-38.46,False,False,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,normal,2026-05-06,0.0
Apartamento,145.0,3.0,4.0,3.0,1.330.000,-3.738285,-38.504747,True,False,True,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,normal,2026-05-01,0.0
Apartamento,90.38,3.0,3.0,1.0,1.000.000,-3.760521,-38.490402,False,False,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,normal,2026-05-16,0.0
Apartamento,53.0,2.0,2.0,1.0,185.000,-3.81023,-38.581911,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-09,0.0
Apartamento,45.0,1.0,1.0,1.0,754.953,-3.725161,-38.485761,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,normal,2023-12-13,0.0
Apartamento,64.0,3.0,2.0,1.0,470.000,-3.809,-38.572,True,False,True,True,True,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,normal,2025-12-04,0.0
Apartamento,593.35,3.0,2.0,2.0,917.000,-3.728,-38.488,False,False,False,True,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,normal,2023-04-08,0.0
Apartamento,116.0,3.0,4.0,3.0,1.160.000,-3.751356,-38.460031,True,False,False,True,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,False,False,True,normal,2025-08-14,0.0
Apartamento,512.55,3.0,2.0,1.0,759.000,-3.775359,-38.484513,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,normal,2025-11-04,0.0
Apartamento,144.0,3.0,4.0,3.0,1.950.000,-3.751086,-38.52595,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,normal,2025-07-28,0.0
Apartamento,110.0,3.0,4.0,3.0,1.450.000,-3.763,-38.494,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,normal,2026-05-01,0.0
Apartamento,88.0,3.0,3.0,3.0,1.190.000,-3.752526,-38.455047,False,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,normal,2025-11-12,0.0
Apartamento,38.0,2.0,1.0,0.0,244.000,-3.719955,-38.463329,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,normal,2026-01-22,0.0
Lote/Terreno,561.0,,,,300.000,-3.800804,-38.598441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-02-06,0.0
Apartamento,46.0,2.0,2.0,1.0,320.000,-3.815042,-38.512909,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,normal,2026-06-07,0.0
Apartamento,51.0,2.0,1.0,,620.000,-3.759,-38.444,True,False,True,True,True,True,False,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,normal,2024-07-04,0.0
Imóvel comercial,400.0,6.0,8.0,5.0,1.350.000,-3.784,-38.456,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,normal,2025-09-03,0.0
Apartamento,44.0,2.0,1.0,,210.000,,,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,normal,2026-05-13,0.0
Apartamento,52.0,2.0,2.0,1.0,505.000,-3.731,-38.567,False,False,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,normal,2026-02-04,0.0
Lote/Terreno,200.0,,,,476.000,-3.823675,-38.548871,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,lançamento,2025-01-11,0.0
Apartamento,65.0,3.0,2.0,2.0,750.000,-3.738876,-38.520063,True,False,True,True,True,False,False,False,True,False,True,True,True,True,True,False,False,True,False,False,False,False,normal,2026-06-10,0.0
Lote/Terreno,200.0,,,,420.000,-3.765,-38.568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-03-18,0.0
Apartamento,48.18,3.0,3.0,1.0,494.000,-3.76,-38.443,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,False,True,False,False,False,normal,2026-02-04,0.0
Apartamento,314.0,5.0,4.0,4.0,2.650.000,-3.761363,-38.486531,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,normal,2021-02-26,0.0
Apartamento,104.0,3.0,4.0,3.0,949.999,-3.766318,-38.495289,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,normal,2026-03-30,0.0
Lote/Terreno,200.0,,,,249.000,-3.824694,-38.551263,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,lançamento,2023-12-08,0.0
Apartamento,116.78,3.0,3.0,3.0,1.288.000,-3.748,-38.468,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,normal,2024-08-24,0.0
Apartamento,86.46,3.0,3.0,3.0,1.266.671,-3.728455,-38.487935,True,True,False,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,normal,2022-06-22,0.0
Apartamento,97.0,3.0,3.0,2.0,1.950.000,-3.726255,-38.490593,False,False,False,True,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,normal,2025-08-12,0.0
Apartamento,79.9,3.0,4.0,3.0,1.400.000,-3.739897,-38.497981,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,normal,2026-06-06,0.0
Apartamento,44.0,2.0,1.0,0.0,50.000,-3.807035,-38.563895,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,repasse,2024-05-07,0.0
Apartamento,40.0,2.0,2.0,2.0,634.634,-3.736,-38.491,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,normal,2024-01-11,0.0
Apartamento,104.0,3.0,4.0,3.0,950.000,-3.766319,-38.495293,True,False,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,normal,2026-06-09,0.0
Lote/Terreno,200.0,,,,249.000,-3.829138,-38.557611,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,lançamento,2023-03-15,0.0
Apartamento,45.0,2.0,1.0,0.0,95.000,-3.844965,-38.492107,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,repasse,2025-06-18,0.0
Apartamento,68.0,3.0,1.0,1.0,340.000,-3.808,-38.57,False,False,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,normal,2026-06-09,0.0
Apartamento,81.0,3.0,4.0,3.0,695.000,-3.770854,-38.474641,False,False,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,normal,2025-08-06,0.0
Apartamento,44.0,2.0,2.0,,107.852,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-11,0.0
Casa,276.0,3.0,5.0,3.0,1.090.000,,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-06-06,0.0
Apartamento,39.0,2.0,1.0,,33.000,-3.808399,-38.591599,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,repasse,2026-06-07,0.0
Apartamento,60.0,2.0,2.0,1.0,298.000,-3.72963,-38.461316,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2026-05-08,0.0
Casa de condomínio,186.0,3.0,4.0,3.0,1.150.000,-3.802,-38.451,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,repasse,2023-12-01,0.0
Lote/Terreno,360.0,,,0.0,300.000,-3.784,-38.457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2023-10-03,0.0
Apartamento,44.0,2.0,1.0,0.0,95.000,-3.844965,-38.492107,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,repasse,2025-07-07,0.0
Lote/Terreno,200.0,,,,249.000,-3.819866,-38.541336,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,lançamento,2023-03-16,0.0
Apartamento,39.0,2.0,2.0,1.0,254.000,-3.848572,-38.48592,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,normal,2026-01-22,0.0
Apartamento,49.31,2.0,2.0,1.0,471.109,-3.82197,-38.495111,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,normal,2024-02-17,0.0
Casa,123.0,3.0,4.0,3.0,639.000,-3.785,-38.468,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,normal,2025-05-13,0.0
Apartamento,309.0,3.0,5.0,3.0,2.450.000,-3.726657,-38.509046,False,True,False,True,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,normal,2026-03-27,0.0
