tipo,cidade,bairro,area_m2,quartos,banheiros,suites,andar,vagas,preco,latitude,longitude,portaria,vista_mar,condominio_fechado,piscina,deck,varanda_gourmet,varanda,academia,salao_festa,salao_jogos,quadra_campo,estado,tipo_imovel_padronizado
apartamento,Fortaleza,Papicu,78.0,3.0,4.0,2.0,0.0,2.0,890000.0,-3.741682,-38.476593,False,False,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,53.0,2.0,2.0,1.0,1.0,1.0,419000.0,-3.755892,-38.445982,True,True,False,True,True,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Passaré,43.0,2.0,1.0,1.0,0.0,1.0,315000.0,-3.815426,-38.524151,False,False,False,True,False,False,False,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Papicu,78.0,3.0,2.0,2.0,0.0,2.0,865617.0,-3.741682,-38.476593,True,False,True,True,True,False,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,234.0,4.0,4.0,4.0,0.0,4.0,4098389.0,-3.733752,-38.497858,False,False,False,True,False,False,True,True,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Barroso,44.0,2.0,2.0,1.0,3.0,1.0,77000.0,-3.815467,-38.513428,True,False,True,False,False,False,False,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Parquelândia,150.0,4.0,4.0,3.0,4.0,2.0,650000.0,-3.738043,-38.563467,True,False,False,False,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Messejana,65.0,3.0,2.0,1.0,2.0,2.0,380000.0,-3.818666,-38.490257,True,False,True,True,False,False,False,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,69.0,2.0,2.0,2.0,0.0,1.0,947225.0,-3.733988,-38.509033,False,True,False,True,False,False,False,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Guararapes,71.0,3.0,3.0,2.0,5.0,1.0,389000.0,-3.759756,-38.490292,True,False,True,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,112.0,3.0,4.0,3.0,24.0,3.0,1288000.0,-3.748486,-38.468961,False,False,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,146.0,3.0,4.0,3.0,0.0,3.0,1750000.0,-3.768715,-38.491841,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,104.0,3.0,4.0,3.0,13.0,2.0,1100000.0,-3.766319,-38.495293,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
casa,Fortaleza,José de Alencar,139.0,3.0,4.0,3.0,0.0,2.0,760000.0,-3.808,-38.469,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Aldeota,110.0,3.0,4.0,3.0,6.0,2.0,1150000.0,-3.737486,-38.513931,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Vicente Pinzon,100.0,3.0,3.0,1.0,0.0,1.0,410000.0,-3.734042,-38.473267,True,False,False,False,False,False,False,True,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,100.0,4.0,4.0,4.0,0.0,2.0,890000.0,-3.746082,-38.47104,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,122.0,3.0,3.0,1.0,0.0,2.0,620000.0,-3.742853,-38.495642,True,False,False,False,False,False,False,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,67.0,3.0,3.0,1.0,1.0,2.0,480000.0,-3.746776,-38.490375,True,False,False,False,False,False,False,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Paupina,60.0,3.0,1.0,1.0,0.0,1.0,280000.0,-3.836694,-38.488645,True,False,True,True,True,False,True,False,True,False,False,CE,apartamento_padrao
casa,Fortaleza,Cidade dos Funcionários,193.0,4.0,5.0,4.0,0.0,2.0,800000.0,-3.793982,-38.499836,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Manuel Dias Branco,115.0,3.0,4.0,3.0,0.0,2.0,1350000.0,-3.751356,-38.460031,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
casa,Fortaleza,Sapiranga-Coité,220.0,3.0,3.0,3.0,0.0,0.0,1300000.0,-3.79443,-38.471631,False,False,False,True,False,False,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Guararapes,70.0,2.0,1.0,1.0,0.0,2.0,750000.0,-3.760898,-38.484424,True,False,False,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Monte Castelo,50.0,2.0,2.0,1.0,0.0,1.0,382191.0,-3.72543,-38.557967,False,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao
casa,Fortaleza,Sapiranga-Coité,95.0,3.0,3.0,3.0,0.0,3.0,399990.0,-3.794787,-38.468974,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Aldeota,62.0,3.0,2.0,1.0,0.0,2.0,530000.0,-3.733673,-38.500042,True,False,False,False,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,105.0,3.0,4.0,3.0,0.0,3.0,1350000.0,-3.746551,-38.468974,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,70.0,2.0,2.0,1.0,0.0,2.0,769000.0,-3.777277,-38.485157,True,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,86.0,3.0,2.0,1.0,0.0,2.0,650000.0,-3.805577,-38.49746,False,False,False,False,False,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,83.0,3.0,2.0,1.0,1.0,2.0,890000.0,-3.747375,-38.467426,True,False,False,True,True,True,True,True,False,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Jóquei Clube,48.0,2.0,2.0,1.0,0.0,1.0,436325.0,-3.761767,-38.571769,True,False,False,True,False,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Mondubim,50.0,2.0,2.0,1.0,6.0,1.0,369000.0,-3.809177,-38.578959,True,False,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao
casa,Fortaleza,Praia do Futuro I,341.0,4.0,2.0,1.0,0.0,3.0,990000.0,-3.72,-38.463,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Cajazeiras,298.0,4.0,5.0,4.0,0.0,3.0,1199000.0,-3.811055,-38.507068,True,False,False,True,False,False,False,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,70.0,2.0,2.0,1.0,20.0,1.0,1350000.0,-3.722713,-38.508222,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao
casa,Fortaleza,Praia do Futuro II,470.0,5.0,10.0,5.0,0.0,6.0,1490000.0,-3.755892,-38.445982,False,False,False,True,True,False,True,True,False,False,False,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,213.0,3.0,2.0,2.0,0.0,2.0,899990.0,-3.802934,-38.459373,True,False,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao
casa,Eusébio,Coaçu,154.0,4.0,4.0,3.0,0.0,3.0,880000.0,-3.846328,-38.472014,False,False,False,True,True,True,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Meireles,188.0,3.0,5.0,3.0,6.0,2.0,990000.0,-3.729174,-38.490987,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,142.0,3.0,4.0,3.0,0.0,3.0,1599000.0,-3.77859,-38.483293,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Dionísio Torres,95.0,3.0,2.0,2.0,0.0,2.0,1330290.0,-3.746528,-38.494014,False,False,False,True,False,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,74.0,3.0,3.0,2.0,0.0,2.0,750000.0,-3.77535,-38.48645,False,False,False,True,True,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Papicu,95.0,3.0,2.0,1.0,0.0,2.0,1150000.0,-3.740604,-38.476419,False,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Presidente Kennedy,64.0,3.0,2.0,2.0,0.0,2.0,699000.0,-3.723482,-38.5675,True,True,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,149.0,3.0,4.0,3.0,21.0,3.0,1950000.0,-3.742,-38.499,True,False,True,True,True,True,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Passaré,450.0,10.0,8.0,5.0,0.0,2.0,425000.0,-3.802,-38.532,False,False,False,False,False,False,False,True,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Meireles,301.0,4.0,5.0,4.0,0.0,5.0,4483678.0,-3.731154,-38.497481,False,False,False,True,False,False,False,False,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,130.0,3.0,4.0,3.0,2.0,2.0,1290000.0,-3.807808,-38.495548,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,94.0,3.0,3.0,2.0,0.0,2.0,900000.0,-3.74,-38.504,True,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Paupina,48.0,2.0,2.0,1.0,1.0,1.0,225000.0,-3.851425,-38.489793,False,False,False,True,False,False,True,True,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Paupina,53.0,2.0,2.0,1.0,1.0,0.0,215000.0,-3.851425,-38.489793,True,False,True,True,True,False,True,False,False,False,False,CE,apartamento_padrao
casa,Fortaleza,Jangurussu,137.0,3.0,3.0,3.0,0.0,2.0,350000.0,-3.845,-38.513,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Edson Queiroz,81.0,3.0,4.0,3.0,2.0,2.0,695000.0,-3.770854,-38.474641,False,False,True,True,False,False,True,True,False,False,True,CE,apartamento_padrao
casa,Fortaleza,São Bento,161.0,4.0,4.0,4.0,0.0,3.0,875000.0,-3.856667,-38.483088,False,False,True,False,False,True,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Centro,81.0,3.0,3.0,1.0,0.0,2.0,900000.0,-3.726,-38.513,True,True,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Bom Jardim,44.0,2.0,1.0,1.0,4.0,1.0,45000.0,-3.794085,-38.629816,False,False,False,False,True,False,True,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,72.0,2.0,2.0,1.0,0.0,1.0,590000.0,-3.74631,-38.479013,True,False,False,False,False,False,False,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,José Bonifácio,105.0,3.0,2.0,2.0,0.0,2.0,1317053.0,-3.740519,-38.525864,False,False,False,True,False,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,204.0,3.0,4.0,3.0,7.0,3.0,1100000.0,-3.734456,-38.495771,True,False,True,False,False,False,True,False,False,False,False,CE,apartamento_padrao
casa,Fortaleza,Jardim das Oliveiras,152.0,4.0,4.0,4.0,0.0,2.0,740000.0,-3.787437,-38.502374,False,False,False,True,False,False,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Dionísio Torres,175.0,3.0,4.0,3.0,0.0,3.0,1100000.0,-3.743102,-38.50496,True,False,False,False,False,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,70.0,3.0,2.0,2.0,0.0,2.0,660000.0,-3.807219,-38.494693,False,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,38.0,1.0,1.0,1.0,4.0,1.0,450000.0,-3.752,-38.453,False,True,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,De Lourdes,75.0,3.0,2.0,1.0,2.0,1.0,499000.0,-3.734089,-38.469562,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Vicente Pinzon,94.0,3.0,3.0,2.0,2.0,1.0,510000.0,-3.731825,-38.481165,True,False,True,False,False,False,True,False,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,71.0,3.0,1.0,1.0,4.0,1.0,643000.0,-3.775359,-38.484513,False,False,True,False,False,False,False,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,100.0,3.0,4.0,3.0,0.0,2.0,990000.0,-3.746082,-38.47104,True,False,False,True,False,False,False,True,True,False,True,CE,apartamento_padrao
casa,Fortaleza,Jangurussu,480.0,12.0,13.0,7.0,0.0,10.0,650000.0,-3.834052,-38.510779,False,False,False,True,False,True,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Aldeota,85.0,3.0,4.0,3.0,0.0,2.0,730000.0,-3.7333,-38.517241,False,False,False,True,False,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,70.0,2.0,2.0,1.0,8.0,2.0,635000.0,-3.773,-38.484,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,126.0,3.0,3.0,3.0,0.0,2.0,930000.0,-3.775515,-38.496437,False,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,De Lourdes,62.0,2.0,2.0,1.0,0.0,2.0,530000.0,-3.734089,-38.469562,True,False,False,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,112.0,3.0,4.0,3.0,0.0,2.0,879000.0,-3.806329,-38.493362,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,115.0,3.0,3.0,3.0,0.0,2.0,1150000.0,-3.746463,-38.471511,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Benfica,48.0,2.0,2.0,1.0,0.0,1.0,580000.0,-3.738817,-38.533232,False,False,True,True,True,False,True,True,False,False,True,CE,apartamento_padrao
casa,Fortaleza,Cidade dos Funcionários,145.0,4.0,4.0,3.0,0.0,5.0,700000.0,-3.789,-38.498,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Sapiranga-Coité,270.0,4.0,6.0,4.0,0.0,3.0,950000.0,-3.790508,-38.458112,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Meireles,82.0,3.0,3.0,1.0,0.0,1.0,1530000.0,-3.727023,-38.501637,True,False,True,True,False,False,False,True,True,True,False,CE,apartamento_padrao
casa,Fortaleza,José de Alencar,120.0,3.0,3.0,3.0,0.0,2.0,550000.0,-3.797244,-38.47234,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Praia do Futuro II,62.0,2.0,2.0,1.0,0.0,1.0,535000.0,-3.759976,-38.44325,True,True,True,True,True,False,True,True,False,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Edson Queiroz,91.0,3.0,3.0,3.0,0.0,2.0,895000.0,-3.787,-38.478,True,False,False,True,False,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,242.0,4.0,4.0,4.0,0.0,4.0,3939574.0,-3.730927,-38.497515,False,False,False,True,True,True,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,230.0,4.0,4.0,4.0,0.0,3.0,2000000.0,-3.77784,-38.4833,True,False,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao
casa,Fortaleza,Messejana,132.0,5.0,4.0,3.0,0.0,2.0,890000.0,-3.834,-38.487,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Edson Queiroz,54.0,2.0,2.0,2.0,0.0,1.0,650000.0,-3.775367,-38.477976,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,125.0,2.0,3.0,1.0,0.0,2.0,680000.0,-3.733276,-38.510714,True,False,False,False,True,False,True,False,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,112.0,3.0,4.0,3.0,0.0,3.0,1480000.0,-3.748486,-38.468961,False,False,True,True,False,True,True,False,False,False,True,CE,apartamento_padrao
casa,Fortaleza,Itaperi,150.0,4.0,4.0,4.0,0.0,2.0,590000.0,-3.788919,-38.555992,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Conjunto Ceará II,190.0,6.0,3.0,2.0,0.0,4.0,619000.0,-3.773766,-38.611797,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Aldeota,218.0,4.0,5.0,4.0,0.0,4.0,3400000.0,-3.743569,-38.493324,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Meireles,55.0,2.0,2.0,1.0,0.0,1.0,900000.0,-3.728,-38.488,True,False,False,True,True,False,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,122.0,2.0,4.0,2.0,22.0,3.0,1329000.0,-3.740146,-38.502708,True,False,False,True,True,False,False,True,True,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro I,60.0,3.0,2.0,2.0,0.0,1.0,489916.0,-3.739577,-38.455621,True,False,False,True,False,False,True,False,False,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Panamericano,57.0,2.0,2.0,1.0,0.0,1.0,210000.0,-3.751,-38.566,True,False,False,False,False,False,False,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,73.0,2.0,2.0,1.0,0.0,2.0,700000.0,-3.781419,-38.483155,False,False,False,True,False,True,True,False,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,48.0,2.0,2.0,1.0,5.0,1.0,405000.0,-3.755167,-38.447933,True,False,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,119.0,3.0,4.0,3.0,0.0,3.0,1390000.0,-3.742545,-38.483514,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Jangurussu,400.0,13.0,12.0,1.0,0.0,1.0,430000.0,-3.836,-38.519,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Parque Iracema,112.0,3.0,4.0,3.0,0.0,2.0,840000.0,-3.805,-38.493,False,False,False,True,True,False,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,93.0,3.0,4.0,2.0,0.0,2.0,1100000.0,-3.729302,-38.514172,True,False,False,True,False,False,True,False,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Paupina,40.0,2.0,2.0,1.0,0.0,1.0,230000.0,-3.851102,-38.486298,False,False,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao
casa,Fortaleza,Sapiranga-Coité,178.0,4.0,4.0,4.0,0.0,2.0,799000.0,-3.792,-38.469,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Cocó,167.0,4.0,4.0,4.0,0.0,3.0,1850000.0,-3.745186,-38.480934,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Varjota,86.0,3.0,3.0,3.0,3.0,2.0,1241000.0,-3.728455,-38.487935,False,False,True,False,False,True,True,True,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Cocó,111.0,3.0,3.0,3.0,0.0,2.0,1270000.0,-3.746682,-38.467414,False,False,False,False,False,True,True,False,False,False,False,CE,apartamento_padrao
casa,Fortaleza,Jardim das Oliveiras,160.0,3.0,5.0,2.0,0.0,2.0,680000.0,-3.778,-38.499,False,False,False,False,True,True,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Cocó,123.0,3.0,4.0,3.0,0.0,3.0,1350000.0,-3.747195,-38.476186,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Praia do Futuro II,65.0,3.0,2.0,1.0,0.0,1.0,646000.0,-3.762,-38.445,True,True,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao
casa,Fortaleza,Maraponga,250.0,4.0,6.0,4.0,0.0,2.0,1950000.0,-3.789384,-38.560734,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao
apartamento,Fortaleza,Papicu,114.0,3.0,2.0,1.0,0.0,1.0,440000.0,-3.738334,-38.475749,True,True,False,False,True,False,False,False,True,True,False,CE,apartamento_padrao
apartamento,Fortaleza,Aldeota,127.0,3.0,3.0,3.0,9.0,3.0,2350000.0,-3.739897,-38.497981,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Joaquim Távora,92.0,3.0,3.0,2.0,3.0,2.0,820000.0,-3.746937,-38.521285,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao
casa,Fortaleza,Parque Iracema,307.0,5.0,6.0,4.0,2.0,5.0,1150000.0,-3.801496,-38.494373,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Cocó,117.0,3.0,4.0,2.0,0.0,2.0,1150000.0,-3.746463,-38.471511,False,False,False,True,True,False,False,True,True,False,True,CE,apartamento_padrao
casa,Fortaleza,De Lourdes,465.0,3.0,6.0,3.0,2.0,3.0,1100000.0,-3.745403,-38.45987,False,True,False,True,False,False,True,True,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Parquelândia,94.0,3.0,3.0,2.0,0.0,2.0,850000.0,-3.736534,-38.558467,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao
casa,Fortaleza,Jardim América,400.0,9.0,7.0,4.0,0.0,2.0,490000.0,-3.75138,-38.545304,False,False,False,False,False,False,False,False,False,False,True,CE,casa_padrao
casa,Fortaleza,Parque Santa Maria,70.0,2.0,2.0,1.0,0.0,1.0,90000.0,-3.856422,-38.50403,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
casa,Fortaleza,Lagoa Redonda,260.0,6.0,5.0,5.0,0.0,5.0,720000.0,-3.826,-38.464,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Dionísio Torres,96.0,3.0,4.0,3.0,0.0,2.0,830000.0,-3.743717,-38.504265,True,False,True,True,False,True,True,True,True,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Papicu,130.0,3.0,4.0,3.0,0.0,2.0,1290000.0,-3.740604,-38.476419,False,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,55.0,2.0,2.0,2.0,0.0,1.0,683816.0,-3.770168,-38.491334,False,False,False,False,False,False,True,True,False,False,True,CE,apartamento_padrao
apartamento,Fortaleza,Edson Queiroz,30.0,1.0,1.0,1.0,2.0,1.0,404723.0,-3.775,-38.477,True,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao
apartamento,Fortaleza,Manuel Dias Branco,116.0,3.0,4.0,3.0,0.0,2.0,1360000.0,-3.751356,-38.460031,False,False,True,True,True,True,True,True,True,False,True,CE,apartamento_padrao
casa,Fortaleza,Mondubim,274.0,4.0,4.0,4.0,0.0,3.0,550000.0,-3.811703,-38.557767,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao
apartamento,Fortaleza,Mondubim,52.0,2.0,2.0,1.0,2.0,1.0,290000.0,-3.819458,-38.558687,True,False,True,True,True,False,True,False,True,False,True,CE,apartamento_padrao
